iteration,pop_best_eval,mean_eval,median_eval,best_eval,worst_eval,total_interaction_count,total_episode_count
479,309.61822509765625,256.99969482421875,251.34890747070312,327.9064025878906,-5732.35791015625,11957003,72429
480,315.6763610839844,257.310791015625,254.70755004882812,327.9064025878906,-5732.35791015625,12006241,72580
481,320.4114074707031,261.2099914550781,257.0000915527344,327.9064025878906,-5732.35791015625,12053348,72731
482,308.6116943359375,257.9907531738281,259.30523681640625,327.9064025878906,-5732.35791015625,12104112,72882
483,308.7780456542969,261.17388916015625,260.5846252441406,327.9064025878906,-5732.35791015625,12155232,73033
484,304.9151916503906,247.4735565185547,243.47097778320312,327.9064025878906,-5732.35791015625,12208562,73184
485,315.6334533691406,251.44741821289062,247.45660400390625,327.9064025878906,-5732.35791015625,12262162,73335
486,304.7900695800781,254.33982849121094,251.49388122558594,327.9064025878906,-5732.35791015625,12313216,73486
487,306.1321716308594,249.34849548339844,247.6121368408203,327.9064025878906,-5732.35791015625,12363576,73637
488,291.4793701171875,251.83424377441406,249.88262939453125,327.9064025878906,-5732.35791015625,12416202,73788
489,309.4049377441406,251.08482360839844,244.71096801757812,327.9064025878906,-5732.35791015625,12466711,73939
490,315.08392333984375,255.48455810546875,249.83692932128906,327.9064025878906,-5732.35791015625,12517650,74090
491,324.3338317871094,254.20098876953125,248.919921875,327.9064025878906,-5732.35791015625,12565399,74241
492,305.0743103027344,253.9175567626953,251.22589111328125,327.9064025878906,-5732.35791015625,12617588,74392
493,308.78875732421875,256.3404541015625,252.9322509765625,327.9064025878906,-5732.35791015625,12669879,74543
494,310.5503845214844,259.169921875,257.9286193847656,327.9064025878906,-5732.35791015625,12722017,74694
495,313.6898498535156,256.28631591796875,252.82342529296875,327.9064025878906,-5732.35791015625,12771796,74845
496,321.9024353027344,257.6660461425781,252.87310791015625,327.9064025878906,-5732.35791015625,12822145,74996
497,309.2830810546875,256.0289001464844,250.95999145507812,327.9064025878906,-5732.35791015625,12872089,75147
498,317.04339599609375,255.75479125976562,250.17318725585938,327.9064025878906,-5732.35791015625,12923294,75298
499,309.0420227050781,253.2953338623047,252.81248474121094,327.9064025878906,-5732.35791015625,12972391,75449
500,313.0113220214844,259.52618408203125,254.58221435546875,327.9064025878906,-5732.35791015625,13024912,75600
501,316.39959716796875,260.941162109375,251.6995086669922,327.9064025878906,-5732.35791015625,13073485,75751
502,319.4051513671875,258.41131591796875,255.25192260742188,327.9064025878906,-5732.35791015625,13117866,75902
503,319.0328369140625,260.874267578125,259.7325439453125,327.9064025878906,-5732.35791015625,13168206,76053
504,311.7021789550781,256.09881591796875,249.26551818847656,327.9064025878906,-5732.35791015625,13213211,76204
505,320.1489562988281,259.7850036621094,256.789794921875,327.9064025878906,-5732.35791015625,13256272,76355
506,313.7394714355469,257.8851013183594,254.0830841064453,327.9064025878906,-5732.35791015625,13304030,76506
507,324.3172607421875,261.3924255371094,258.5941467285156,327.9064025878906,-5732.35791015625,13347258,76657
508,326.1585693359375,259.10076904296875,256.1900634765625,327.9064025878906,-5732.35791015625,13395968,76808
509,326.29925537109375,261.3062438964844,259.5831604003906,327.9064025878906,-5732.35791015625,13440833,76959
510,311.4635925292969,262.67999267578125,258.4674072265625,327.9064025878906,-5732.35791015625,13486882,77110
511,314.4013366699219,259.49224853515625,254.7926483154297,327.9064025878906,-5732.35791015625,13529135,77261
512,311.955078125,262.43035888671875,259.3899841308594,327.9064025878906,-5732.35791015625,13571646,77412
513,313.5204162597656,261.850341796875,258.9566650390625,327.9064025878906,-5732.35791015625,13616409,77563
514,319.386474609375,260.9709777832031,256.808837890625,327.9064025878906,-5732.35791015625,13662709,77714
515,308.9520568847656,259.947265625,258.7038879394531,327.9064025878906,-5732.35791015625,13707174,77865
516,318.24359130859375,261.7281188964844,256.2261962890625,327.9064025878906,-5732.35791015625,13753851,78016
517,312.6390686035156,257.3737487792969,255.12646484375,327.9064025878906,-5732.35791015625,13799287,78167
518,321.0426025390625,259.20361328125,256.3656921386719,327.9064025878906,-5732.35791015625,13841161,78318
519,315.46612548828125,254.14793395996094,249.941162109375,327.9064025878906,-5732.35791015625,13886044,78469
520,316.77099609375,253.83609008789062,246.79615783691406,327.9064025878906,-5732.35791015625,13928920,78620
521,311.0624694824219,255.20175170898438,256.7361755371094,327.9064025878906,-5732.35791015625,13976220,78771
522,316.8055725097656,256.29815673828125,256.0064697265625,327.9064025878906,-5732.35791015625,14022291,78922
523,319.85955810546875,263.6506652832031,259.22186279296875,327.9064025878906,-5732.35791015625,14065454,79073
524,307.39849853515625,257.81488037109375,256.9398498535156,327.9064025878906,-5732.35791015625,14109259,79224
525,314.43853759765625,263.26885986328125,261.5702209472656,327.9064025878906,-5732.35791015625,14155107,79375
526,319.8973083496094,269.48681640625,266.5418701171875,327.9064025878906,-5732.35791015625,14200108,79526
527,316.35906982421875,258.1205139160156,254.70550537109375,327.9064025878906,-5732.35791015625,14244431,79677
528,317.7857666015625,261.5467529296875,259.65631103515625,327.9064025878906,-5732.35791015625,14292172,79828
529,316.0251770019531,256.0195617675781,249.1913604736328,327.9064025878906,-5732.35791015625,14340249,79979
530,321.57867431640625,264.7821044921875,257.90203857421875,327.9064025878906,-5732.35791015625,14386932,80130
531,311.6625061035156,256.58831787109375,253.95396423339844,327.9064025878906,-5732.35791015625,14430826,80281
532,319.0917053222656,260.9826965332031,255.20074462890625,327.9064025878906,-5732.35791015625,14474922,80432
533,324.68939208984375,262.1421203613281,259.1397399902344,327.9064025878906,-5732.35791015625,14522263,80583
534,309.778076171875,254.0570526123047,251.2308807373047,327.9064025878906,-5732.35791015625,14570472,80734
535,314.1730041503906,258.9017028808594,255.91358947753906,327.9064025878906,-5732.35791015625,14614811,80885
536,309.73297119140625,263.0244445800781,259.8306579589844,327.9064025878906,-5732.35791015625,14665909,81036
537,311.0137023925781,257.5768127441406,251.5950469970703,327.9064025878906,-5732.35791015625,14712185,81187
538,307.6117248535156,254.08572387695312,249.00155639648438,327.9064025878906,-5732.35791015625,14761297,81338
539,323.70196533203125,256.2599182128906,253.5883331298828,327.9064025878906,-5732.35791015625,14807882,81489
540,320.2427673339844,265.0447998046875,260.069091796875,327.9064025878906,-5732.35791015625,14856341,81640
541,319.7011413574219,258.7277526855469,257.2548522949219,327.9064025878906,-5732.35791015625,14902783,81791
542,317.2238464355469,265.5127868652344,258.758056640625,327.9064025878906,-5732.35791015625,14951485,81942
543,328.2658386230469,261.6231384277344,257.98468017578125,328.2658386230469,-5732.35791015625,15001456,82093
544,318.61968994140625,262.0003662109375,254.75840759277344,328.2658386230469,-5732.35791015625,15049681,82244
545,318.513916015625,266.5129089355469,262.8485412597656,328.2658386230469,-5732.35791015625,15097765,82395
546,324.5361328125,257.1368103027344,250.33172607421875,328.2658386230469,-5732.35791015625,15149498,82546
547,317.439697265625,259.8582763671875,255.32029724121094,328.2658386230469,-5732.35791015625,15197689,82697
548,322.7281799316406,257.99224853515625,254.26617431640625,328.2658386230469,-5732.35791015625,15242320,82848
549,312.7689514160156,266.5718078613281,260.97882080078125,328.2658386230469,-5732.35791015625,15289447,82999
550,319.4896545410156,258.33233642578125,254.5539093017578,328.2658386230469,-5732.35791015625,15335407,83150
551,316.51348876953125,263.3418884277344,258.3052062988281,328.2658386230469,-5732.35791015625,15380660,83301
552,322.3417053222656,265.1507873535156,260.97418212890625,328.2658386230469,-5732.35791015625,15424667,83452
553,312.860107421875,259.8497009277344,258.1628723144531,328.2658386230469,-5732.35791015625,15469804,83603
554,316.1865539550781,255.87042236328125,250.5590057373047,328.2658386230469,-5732.35791015625,15517662,83754
555,311.87841796875,262.9043273925781,258.3629150390625,328.2658386230469,-5732.35791015625,15563831,83905
556,311.1367492675781,263.8733825683594,261.1629638671875,328.2658386230469,-5732.35791015625,15612974,84056
557,317.3226623535156,259.452392578125,259.8251953125,328.2658386230469,-5732.35791015625,15667374,84207
558,328.4232177734375,262.9161682128906,261.32977294921875,328.4232177734375,-5732.35791015625,15716316,84358
559,312.87457275390625,267.2342529296875,263.864990234375,328.4232177734375,-5732.35791015625,15764574,84509
560,321.35137939453125,268.37158203125,266.99017333984375,328.4232177734375,-5732.35791015625,15818272,84660
561,321.2545166015625,257.7063293457031,254.62208557128906,328.4232177734375,-5732.35791015625,15867325,84811
562,313.14312744140625,266.00927734375,262.377197265625,328.4232177734375,-5732.35791015625,15912815,84962
563,317.5186462402344,262.1624755859375,262.1939392089844,328.4232177734375,-5732.35791015625,15959680,85113
564,311.1568908691406,267.7797546386719,261.4098815917969,328.4232177734375,-5732.35791015625,16002993,85264
565,323.399169921875,264.0072326660156,261.2605285644531,328.4232177734375,-5732.35791015625,16048803,85415
566,314.8304748535156,263.9723815917969,258.896240234375,328.4232177734375,-5732.35791015625,16093437,85566
567,313.03192138671875,267.38299560546875,261.1049499511719,328.4232177734375,-5732.35791015625,16137920,85717
568,312.9798278808594,267.9905090332031,264.3229675292969,328.4232177734375,-5732.35791015625,16184007,85868
569,322.4814453125,264.7906799316406,262.22198486328125,328.4232177734375,-5732.35791015625,16226851,86019
570,311.3050537109375,261.778564453125,257.7506103515625,328.4232177734375,-5732.35791015625,16276709,86170
571,318.6649475097656,269.342041015625,266.1967468261719,328.4232177734375,-5732.35791015625,16326191,86321
572,320.740966796875,264.608642578125,266.5458984375,328.4232177734375,-5732.35791015625,16370321,86472
573,330.5847473144531,265.9387512207031,262.1407165527344,330.5847473144531,-5732.35791015625,16419176,86623
574,310.6898193359375,267.625732421875,262.96209716796875,330.5847473144531,-5732.35791015625,16461643,86774
575,320.4403076171875,262.6820373535156,257.0317077636719,330.5847473144531,-5732.35791015625,16507909,86925
576,318.24462890625,269.89056396484375,266.912353515625,330.5847473144531,-5732.35791015625,16553165,87076
577,322.1342468261719,265.9194641113281,261.2547302246094,330.5847473144531,-5732.35791015625,16603388,87227
578,316.2117004394531,260.8533935546875,258.0520324707031,330.5847473144531,-5732.35791015625,16653464,87378
579,309.7557067871094,262.5870056152344,261.0811462402344,330.5847473144531,-5732.35791015625,16700623,87529
580,318.09088134765625,269.08380126953125,265.3816223144531,330.5847473144531,-5732.35791015625,16750131,87680
581,316.9453125,271.9076232910156,268.14178466796875,330.5847473144531,-5732.35791015625,16793991,87831
582,314.6736755371094,265.38031005859375,261.243896484375,330.5847473144531,-5732.35791015625,16836056,87982
583,313.9937438964844,268.9454345703125,267.0270690917969,330.5847473144531,-5732.35791015625,16876735,88133
584,318.4759521484375,264.2898864746094,262.7823791503906,330.5847473144531,-5732.35791015625,16916155,88284
585,322.93243408203125,268.613525390625,264.8386535644531,330.5847473144531,-5732.35791015625,16958572,88435
586,329.56488037109375,270.6373291015625,266.5553894042969,330.5847473144531,-5732.35791015625,17001840,88586
587,316.99102783203125,266.2784118652344,263.9219970703125,330.5847473144531,-5732.35791015625,17043155,88737
588,313.6361999511719,267.6885986328125,262.7290954589844,330.5847473144531,-5732.35791015625,17085207,88888
589,317.8926086425781,272.6863708496094,269.6667175292969,330.5847473144531,-5732.35791015625,17130172,89039
590,318.37396240234375,264.2913513183594,261.55816650390625,330.5847473144531,-5732.35791015625,17172349,89190
591,317.1300048828125,270.6777038574219,266.51263427734375,330.5847473144531,-5732.35791015625,17212548,89341
592,298.6551208496094,263.3210144042969,260.9957275390625,330.5847473144531,-5732.35791015625,17253664,89492
593,311.9197998046875,266.6546630859375,263.8131408691406,330.5847473144531,-5732.35791015625,17294600,89643
594,313.38385009765625,276.4327392578125,271.9170227050781,330.5847473144531,-5732.35791015625,17333765,89794
595,315.21417236328125,267.23486328125,264.5610656738281,330.5847473144531,-5732.35791015625,17375030,89945
596,323.9750671386719,268.7397155761719,263.4118957519531,330.5847473144531,-5732.35791015625,17415981,90096
597,318.6300964355469,267.9672546386719,264.1166076660156,330.5847473144531,-5732.35791015625,17457983,90247
598,313.6119079589844,273.4825744628906,270.35418701171875,330.5847473144531,-5732.35791015625,17498220,90398
599,316.3365478515625,266.3871154785156,261.2853698730469,330.5847473144531,-5732.35791015625,17540526,90549
600,323.9371032714844,272.14434814453125,268.91522216796875,330.5847473144531,-5732.35791015625,17584037,90700
601,310.6446533203125,267.32342529296875,264.7823486328125,330.5847473144531,-5732.35791015625,17625143,90851
602,320.2218017578125,265.73046875,263.1110534667969,330.5847473144531,-5732.35791015625,17664946,91002
603,321.3381652832031,272.95574951171875,271.83367919921875,330.5847473144531,-5732.35791015625,17704226,91153
604,321.81976318359375,269.8063049316406,266.6129150390625,330.5847473144531,-5732.35791015625,17744223,91304
605,314.60650634765625,268.2877502441406,264.05084228515625,330.5847473144531,-5732.35791015625,17790294,91455
606,320.54791259765625,268.8770751953125,266.4268798828125,330.5847473144531,-5732.35791015625,17833221,91606
607,316.5714416503906,273.1402282714844,269.6871337890625,330.5847473144531,-5732.35791015625,17875889,91757
608,315.901123046875,267.6417236328125,264.6831359863281,330.5847473144531,-5732.35791015625,17921742,91908
609,318.1312255859375,264.69775390625,263.19525146484375,330.5847473144531,-5732.35791015625,17963527,92059
610,315.476806640625,270.8798828125,266.86346435546875,330.5847473144531,-5732.35791015625,18012133,92210
611,324.0949401855469,267.9484558105469,266.1563720703125,330.5847473144531,-5732.35791015625,18056638,92361
612,316.8570861816406,274.59783935546875,271.9998474121094,330.5847473144531,-5732.35791015625,18099418,92512
613,314.072265625,262.9386901855469,259.35491943359375,330.5847473144531,-5732.35791015625,18140901,92663
614,318.229248046875,268.7442321777344,265.8569641113281,330.5847473144531,-5732.35791015625,18187210,92814
615,306.9883728027344,269.0038146972656,266.4790344238281,330.5847473144531,-5732.35791015625,18231680,92965
616,310.7410583496094,267.8387756347656,266.8392028808594,330.5847473144531,-5732.35791015625,18282103,93116
617,321.26165771484375,264.9293212890625,264.0028381347656,330.5847473144531,-5732.35791015625,18329447,93267
618,309.44073486328125,268.353515625,267.7244873046875,330.5847473144531,-5732.35791015625,18382887,93418
619,317.35626220703125,270.49591064453125,266.126708984375,330.5847473144531,-5732.35791015625,18431179,93569
620,309.736328125,268.93829345703125,265.8042297363281,330.5847473144531,-5732.35791015625,18476787,93720
621,320.2364501953125,268.93017578125,267.245849609375,330.5847473144531,-5732.35791015625,18520390,93871
622,320.06146240234375,267.6391296386719,262.09124755859375,330.5847473144531,-5732.35791015625,18566906,94022
623,311.4663391113281,264.8314514160156,260.44293212890625,330.5847473144531,-5732.35791015625,18614992,94173
624,314.35223388671875,267.1274108886719,264.4840087890625,330.5847473144531,-5732.35791015625,18663250,94324
625,310.30712890625,264.9031982421875,260.5625915527344,330.5847473144531,-5732.35791015625,18710823,94475
626,313.7789611816406,263.8875732421875,261.4361267089844,330.5847473144531,-5732.35791015625,18758963,94626
627,315.62109375,263.890625,262.8783874511719,330.5847473144531,-5732.35791015625,18810479,94777
628,311.1997985839844,268.3564147949219,263.3192443847656,330.5847473144531,-5732.35791015625,18866725,94928
629,312.84136962890625,267.41949462890625,264.3214416503906,330.5847473144531,-5732.35791015625,18918931,95079
630,318.81195068359375,273.25738525390625,273.3448486328125,330.5847473144531,-5732.35791015625,18970987,95230
631,319.27496337890625,272.4976501464844,268.6882019042969,330.5847473144531,-5732.35791015625,19015943,95381
632,312.8253173828125,267.4991149902344,267.5112609863281,330.5847473144531,-5732.35791015625,19060427,95532
633,307.47705078125,263.7353210449219,262.21429443359375,330.5847473144531,-5732.35791015625,19109474,95683
634,313.5400390625,267.3868103027344,263.8568115234375,330.5847473144531,-5732.35791015625,19150468,95834
635,324.2311706542969,269.71533203125,266.0414733886719,330.5847473144531,-5732.35791015625,19196011,95985
636,317.9847106933594,269.68707275390625,265.5865783691406,330.5847473144531,-5732.35791015625,19240084,96136
637,315.6271057128906,268.9606628417969,265.65606689453125,330.5847473144531,-5732.35791015625,19287045,96287
638,309.5320129394531,268.0926818847656,267.1552429199219,330.5847473144531,-5732.35791015625,19334059,96438
639,315.3323669433594,269.25946044921875,265.13824462890625,330.5847473144531,-5732.35791015625,19383352,96589
640,321.1316833496094,268.6007385253906,264.29736328125,330.5847473144531,-5732.35791015625,19431216,96740
641,325.08905029296875,267.9653015136719,266.2572937011719,330.5847473144531,-5732.35791015625,19478156,96891
642,324.23626708984375,269.68878173828125,267.5711669921875,330.5847473144531,-5732.35791015625,19523620,97042
643,320.3903503417969,271.9774169921875,267.70245361328125,330.5847473144531,-5732.35791015625,19569986,97193
644,311.01806640625,266.9671936035156,263.832763671875,330.5847473144531,-5732.35791015625,19615613,97344
645,324.9297180175781,268.7408142089844,263.5447692871094,330.5847473144531,-5732.35791015625,19660823,97495
646,322.6036071777344,266.7026062011719,261.315673828125,330.5847473144531,-5732.35791015625,19706156,97646
647,316.0283203125,268.3456726074219,266.8760681152344,330.5847473144531,-5732.35791015625,19754223,97797
648,317.5086364746094,263.1639709472656,262.1568298339844,330.5847473144531,-5732.35791015625,19806475,97948
649,324.4488830566406,270.756591796875,267.2921447753906,330.5847473144531,-5732.35791015625,19855957,98099
650,318.9259033203125,272.3811950683594,271.28271484375,330.5847473144531,-5732.35791015625,19901763,98250
651,316.5219421386719,262.5587158203125,257.2310485839844,330.5847473144531,-5732.35791015625,19952448,98401
652,315.83746337890625,270.36737060546875,270.6184997558594,330.5847473144531,-5732.35791015625,20003387,98552
653,316.3824462890625,270.1057434082031,267.6589050292969,330.5847473144531,-5732.35791015625,20052772,98703
654,317.2471008300781,270.9043273925781,267.1880187988281,330.5847473144531,-5732.35791015625,20098443,98854
655,318.703369140625,267.6136474609375,265.31524658203125,330.5847473144531,-5732.35791015625,20151217,99005
656,316.2129211425781,268.7690124511719,267.5564880371094,330.5847473144531,-5732.35791015625,20199101,99156
657,303.1279296875,265.2469177246094,264.751220703125,330.5847473144531,-5732.35791015625,20250109,99307
658,321.60650634765625,272.58380126953125,268.6112365722656,330.5847473144531,-5732.35791015625,20296598,99458
659,315.9985656738281,270.99835205078125,266.5214538574219,330.5847473144531,-5732.35791015625,20344425,99609
660,315.5428771972656,271.27362060546875,269.0845031738281,330.5847473144531,-5732.35791015625,20399818,99760
661,321.93927001953125,271.8946228027344,267.32745361328125,330.5847473144531,-5732.35791015625,20452890,99911
662,332.552734375,266.4332275390625,264.8314514160156,332.552734375,-5732.35791015625,20502844,100062
663,310.48309326171875,267.8218688964844,263.6168518066406,332.552734375,-5732.35791015625,20553917,100213
664,321.55194091796875,270.1387634277344,269.9809265136719,332.552734375,-5732.35791015625,20600798,100364
665,317.0528869628906,265.3648376464844,261.8836364746094,332.552734375,-5732.35791015625,20648086,100515
666,328.48016357421875,266.1499328613281,261.6357116699219,332.552734375,-5732.35791015625,20700350,100666
667,315.1000671386719,262.7377624511719,256.6826477050781,332.552734375,-5732.35791015625,20755888,100817
668,321.9402160644531,265.8445129394531,264.66009521484375,332.552734375,-5732.35791015625,20808481,100968
669,311.2613830566406,263.5188293457031,257.77655029296875,332.552734375,-5732.35791015625,20860145,101119
670,326.9998779296875,266.4165954589844,264.5090637207031,332.552734375,-5732.35791015625,20908957,101270
671,321.8258361816406,271.1775817871094,265.6773986816406,332.552734375,-5732.35791015625,20959228,101421
672,321.7245178222656,271.70928955078125,265.5351257324219,332.552734375,-5732.35791015625,21004237,101572
673,321.4271545410156,271.2955322265625,267.5200500488281,332.552734375,-5732.35791015625,21052032,101723
674,320.5211486816406,271.88677978515625,266.2169189453125,332.552734375,-5732.35791015625,21100844,101874
675,329.61676025390625,266.008544921875,264.3818664550781,332.552734375,-5732.35791015625,21150824,102025
676,325.775390625,269.97393798828125,264.5622863769531,332.552734375,-5732.35791015625,21197046,102176
677,322.923828125,268.8433532714844,266.90234375,332.552734375,-5732.35791015625,21252900,102327
678,316.2894592285156,265.6102600097656,260.3297119140625,332.552734375,-5732.35791015625,21301413,102478
679,320.6292419433594,269.4532165527344,264.1494445800781,332.552734375,-5732.35791015625,21352698,102629
680,316.61773681640625,270.2303466796875,265.5088195800781,332.552734375,-5732.35791015625,21402012,102780
681,317.947021484375,270.9951171875,265.7285461425781,332.552734375,-5732.35791015625,21448297,102931
682,316.7192077636719,272.5344543457031,269.4753723144531,332.552734375,-5732.35791015625,21494830,103082
683,318.447265625,268.7378234863281,264.84698486328125,332.552734375,-5732.35791015625,21541940,103233
684,318.4155578613281,272.2103576660156,268.41070556640625,332.552734375,-5732.35791015625,21591697,103384
685,316.3805236816406,264.69012451171875,260.7623291015625,332.552734375,-5732.35791015625,21639292,103535
686,316.9457092285156,270.49468994140625,267.79046630859375,332.552734375,-5732.35791015625,21686496,103686
687,315.17218017578125,267.0985107421875,261.8580017089844,332.552734375,-5732.35791015625,21734154,103837
688,322.7940673828125,265.0511474609375,261.25274658203125,332.552734375,-5732.35791015625,21783124,103988
689,323.2092590332031,268.1348571777344,266.4614562988281,332.552734375,-5732.35791015625,21832022,104139
690,320.4471740722656,271.86114501953125,267.6278991699219,332.552734375,-5732.35791015625,21878227,104290
691,321.3680114746094,270.02593994140625,267.7448425292969,332.552734375,-5732.35791015625,21927689,104441
692,321.5896301269531,268.2615051269531,265.78314208984375,332.552734375,-5732.35791015625,21978601,104592
693,319.5335998535156,274.9330139160156,271.2115173339844,332.552734375,-5732.35791015625,22028360,104743
694,317.8338928222656,270.551025390625,267.3912048339844,332.552734375,-5732.35791015625,22076422,104894
695,317.7333984375,266.9149169921875,262.35125732421875,332.552734375,-5732.35791015625,22123253,105045
696,324.7649230957031,271.7077941894531,270.17803955078125,332.552734375,-5732.35791015625,22170177,105196
697,311.5791015625,270.3472900390625,266.5436096191406,332.552734375,-5732.35791015625,22218006,105347
698,322.2326354980469,275.94635009765625,272.98846435546875,332.552734375,-5732.35791015625,22262591,105498
699,315.1848449707031,271.00152587890625,268.45379638671875,332.552734375,-5732.35791015625,22308162,105649
700,319.05242919921875,271.7427673339844,269.4564208984375,332.552734375,-5732.35791015625,22353245,105800
701,314.654541015625,269.0133972167969,264.7871398925781,332.552734375,-5732.35791015625,22403558,105951
702,317.74853515625,275.3892517089844,270.5952453613281,332.552734375,-5732.35791015625,22449807,106102
703,316.6272277832031,268.307373046875,265.12445068359375,332.552734375,-5732.35791015625,22496038,106253
704,326.10028076171875,268.9926452636719,263.7607421875,332.552734375,-5732.35791015625,22540390,106404
705,324.2846374511719,274.92315673828125,268.96533203125,332.552734375,-5732.35791015625,22585804,106555
706,312.271728515625,273.2906188964844,271.01312255859375,332.552734375,-5732.35791015625,22631487,106706
707,324.0188293457031,271.7983093261719,270.5187683105469,332.552734375,-5732.35791015625,22681583,106857
708,321.1200866699219,273.4805908203125,270.1053771972656,332.552734375,-5732.35791015625,22725507,107008
709,325.13671875,269.58343505859375,267.0911865234375,332.552734375,-5732.35791015625,22769300,107159
710,320.13702392578125,274.18035888671875,271.1564025878906,332.552734375,-5732.35791015625,22814921,107310
711,322.4766845703125,272.15106201171875,266.91156005859375,332.552734375,-5732.35791015625,22860419,107461
712,324.1053771972656,269.388427734375,267.01873779296875,332.552734375,-5732.35791015625,22908660,107612
713,316.87823486328125,273.0103454589844,269.61724853515625,332.552734375,-5732.35791015625,22951906,107763
714,327.4511413574219,273.6732177734375,269.8973693847656,332.552734375,-5732.35791015625,22998587,107914
715,313.90350341796875,272.8509216308594,271.7809143066406,332.552734375,-5732.35791015625,23049693,108065
716,312.1359558105469,266.9467468261719,264.7275390625,332.552734375,-5732.35791015625,23099286,108216
717,308.81207275390625,265.0381774902344,262.5271301269531,332.552734375,-5732.35791015625,23147411,108367
718,315.3326721191406,269.8716735839844,267.9265441894531,332.552734375,-5732.35791015625,23194228,108518
719,319.98760986328125,273.04156494140625,271.7268371582031,332.552734375,-5732.35791015625,23241743,108669
720,319.387939453125,269.2031555175781,263.06549072265625,332.552734375,-5732.35791015625,23285263,108820
721,316.5806884765625,272.56817626953125,270.06475830078125,332.552734375,-5732.35791015625,23331059,108971
